3.555268433629855451e+00,-2.511216697100540518e+00,2.865212588276630168e+00,5.727589415883159729e-01,-2.410588675481674326e+00,7.855113353241138796e-01,2.329106290045806382e+00,1.651549782794076160e-01,4.920109202405711368e-01,-7.924143799611726990e-01,-8.851413679252948530e-01,-2.276063955929468641e+00,1.307665751854216074e+00,1.572103068936560599e-01,1.587967112589546037e+00,7.637495907722398336e-03,-8.950746097762037889e-01,7.686141694599951668e-01,-3.925666616434210776e-01,6.543785182838754988e-01,-1.120199767914109579e+00,-7.375527215960628880e-01,-6.549832462382484399e-01,-4.170477343110662871e-01,2.436544454955785977e+00,5.314256023875455481e-01,1.876303340454053670e+00,1.819618359211090608e+00,-1.493869931995460421e-01,2.052242726456125599e+00,1.169537428285085806e-01,3.026997275291279377e-02,1.790000000000000000e+05
-3.488330447980662719e+00,-2.539490420024786310e+00,-7.202647280134836238e-01,2.497879877568679241e+00,-9.480281925608153859e-01,-2.012672844803379935e+00,2.143088598455093197e-01,1.629161204771097105e-01,-1.050077409148022500e+00,3.616975902342908222e-01,6.122941037451801183e-01,1.671378072500692702e-01,-3.133244251551628792e-03,5.070477155088067844e-01,-1.769893364103015232e+00,-4.047882973503793558e-01,2.584349698113570515e-01,2.850607784708011905e-01,-5.033089334146926275e-01,-1.253892965012461502e+00,7.844733835341558548e-01,8.199660793122475200e-01,-4.659069783971333534e-01,3.062892332863907385e-01,-4.632594364029410383e-02,1.016055379227280397e+00,-7.246038931608335121e-01,-1.802763395919724010e+00,-2.376661771929786116e-01,7.608725867989838409e-01,1.960871965147608642e-01,-8.522785679180486240e-02,9.035000000000000000e+04
1.278068202803400499e+00,-1.634012878796895274e+00,-4.685528053917664693e+00,-2.031084200477164259e-01,-1.345230601004467008e+00,-3.637327111389631606e-01,8.380567853072201645e-01,9.982046934289281470e-01,-1.173565117854737272e+00,2.213903570734014892e+00,6.663048426261410917e-01,-1.832413464439750506e+00,-6.427940535228712782e-02,-1.253989329990996104e+00,3.685132209497238853e-01,1.129984601688761803e+00,9.796934753841357590e-01,1.264292529186381575e-01,-1.225025255508486843e+00,6.836711257735135494e-02,1.235866126031563539e+00,1.494653390245496372e+00,-5.626663623796533953e-01,-2.394255048507694661e-01,2.883781173483399574e-01,4.796216789611013609e-01,7.948451125079183388e-01,9.174906135331556412e-01,3.161493192594267421e-01,-2.719696414709709131e-01,-2.512603663586346348e-01,2.122533410535617712e-02,7.550000000000000000e+04
-3.460299671076308758e+00,-3.501600902238879875e+00,-7.873391278846912922e-01,2.568710420002926043e+00,4.560250768918916009e+00,-1.677959598185849277e+00,-1.021861872023493101e+00,-3.437548244894846672e+00,-9.721841271088862424e-01,1.083570540719446251e-01,1.428028842802128606e+00,9.379783755465043171e-02,-1.456569582093110993e-01,1.292912321806263254e+00,5.524586128469399782e-01,-1.522431935590897067e+00,-1.852716267924833238e+00,8.135885137209623252e+00,-1.533866486286064035e+00,1.948820310262068700e+00,1.767487840534184729e+00,1.736548244624783299e+00,1.682390185436833385e-01,-1.075258762808032342e+00,8.405119852161127558e-02,-5.603865471440514501e-01,1.221397111422529991e-01,1.179935015328800185e+00,-9.975287729448716334e-01,3.329692721516862575e-01,-1.446779560246036211e-01,-3.317189362158057958e-02,1.020000000000000000e+05
1.608282621633327247e+00,3.206648486818743038e+00,-2.008331647933168984e+00,8.318221922841035898e-01,-1.757683984254915899e+00,-3.059234476743300513e-01,-2.571340192789439705e-01,6.647607164224038634e-01,9.318702756067862025e-02,9.652669263493435237e-01,-9.304432627782595056e-01,-1.673715427950947854e+00,1.032785232769930062e+00,5.858168545261859261e-01,-1.102738188748262793e+00,-2.868242195157838736e+00,1.506040535293736937e+00,-1.091295428068087769e+00,-8.689232566158809623e-02,2.877526308830257840e+00,2.387289762701180429e+00,2.146903277142716338e+00,6.962683413921411102e-01,7.382373542664438792e-01,-4.562647120592178696e-01,1.194420740112664303e+00,-2.549638490522755374e-01,3.027540750583839202e-01,-2.932403831662681593e-01,9.006215716306306684e-02,-4.431353987885273127e-01,-8.506898457740805219e-02,1.760000000000000000e+05
3.837030698938939555e+00,4.908662129688844827e-02,4.141122057941634793e+00,8.366590004489202759e-01,-9.709612658101143268e-01,1.255875164885697781e-01,-1.860018069275706232e+00,7.875929629137444488e-02,1.144254308591164282e+00,-2.329402850791249813e-01,2.508183839365851764e-02,-2.220241600002716142e-01,3.769370892214668478e-02,-3.757126558663996807e-01,-5.183721226852957553e-01,4.665948886024077202e-01,3.558113192614882347e-01,3.121598167151931613e-01,8.440343385751129801e-02,-3.777968099357045251e-01,-5.229330387953603498e-01,1.093473652064858997e-01,-4.799140545156429516e-01,2.819540602174980259e-01,-8.426551890797127076e-01,-9.090801954824324627e-01,3.443582181525929320e-01,-4.050559546702279801e-01,-3.527582443871054019e-01,-2.473691754286675981e-01,8.017076029292392880e-02,-5.236651919207772204e-02,2.700000000000000000e+05
1.631442340558342918e+00,3.162933806248391821e+00,-1.596091342493100251e+00,9.950907654205247699e-01,6.326736052830980173e-01,1.619299688976715001e-01,1.089345783294303205e+00,1.700547681380725651e+00,1.478626224552248791e+00,7.812091744987974540e-01,5.122851863178104481e-02,-2.717585336245573302e+00,1.459471333312289287e+00,-3.936958036309675668e-01,3.286714377860207592e-01,-1.948295298237247009e-01,-6.773077891114847038e-01,2.458533667538971290e-01,6.830917482738018132e-01,-5.374972653860470295e-01,1.005063577336755831e-01,-5.583852011361568612e-01,-4.410126884204844111e-01,4.541776735735756909e-01,-1.328169891322481810e-01,-4.131260304608252998e-01,1.040361364148179701e+00,-2.110382238915938236e-01,-8.861093583003860630e-01,-3.764103146618239526e-01,-5.194723254705484461e-01,-6.125457779914091072e-02,2.150000000000000000e+05
7.057151290420570211e-01,1.227996717402881854e+00,-1.663853302231705467e+00,7.893710233223205641e-01,-2.016104690918814613e-01,1.676652257677048619e+00,-2.616964407153037353e+00,-1.486317100209580522e+00,-1.347817328119284008e+00,-2.477116251093100796e-01,1.249908001081954545e+00,1.384531706063439449e+00,-1.168243447860842332e+00,9.908513910325204843e-02,8.037622332697077487e-01,7.934848699624313939e-01,2.432750449206773080e-01,-2.064648959309565990e-01,5.393678471957620291e-01,4.126719839654155453e-01,-6.807962777273183219e-01,-6.488609284065171012e-01,2.138134401116963679e-01,-3.283162808349820994e-02,3.853395509819553255e-01,3.601341134861829607e-01,2.856803821573882796e-01,4.199836430823206124e-01,-1.775734614631430952e-01,4.262779941275417206e-02,-2.288200304450551392e-01,4.244333959464646755e-02,1.910000000000000000e+05
-4.400783454948355100e+00,-5.596243109940647609e-02,1.552450876780726352e+00,-2.559643089002477723e+00,3.311777545306469062e-01,1.468934422040267584e+00,-1.336880834735260759e+00,-1.757553683547493861e+00,8.949101153602616598e-01,2.683520309509503377e-01,-7.599344534821242947e-01,-4.105231704622261946e-01,2.000957404648660565e-01,-1.850587411350284595e-01,2.578986222442000376e+00,6.769054497630501155e-01,-2.244665403152707572e+00,-1.369072122743599795e+00,-4.858711778811857229e-01,6.827646267805204117e-01,-1.588182479082149934e+00,1.559631112699700894e+00,-3.438954361297630880e-01,2.949538485677254407e-01,-2.708600225923605831e-01,8.950269395158343411e-01,-6.971528001753197756e-01,-9.756316098426078831e-01,-1.704591858248281910e-01,-2.425086044677243757e-01,2.933610538800644485e-01,-8.685830411463416056e-02,1.450000000000000000e+05
-4.153624002485869049e+00,8.577199786751019683e-01,2.040285958537757960e+00,-2.200769513824992973e+00,1.366103270893894051e+00,1.510469565548397730e+00,-1.209716322373029618e+00,-8.095750389248266288e-01,6.387196374755191308e-02,4.178400515552665312e-02,-4.450185482790728481e-02,1.592531460486116712e+00,4.743594111290865278e+00,-1.582224894598305509e+00,-1.003079152269513719e+00,-3.595782979782568417e-02,9.718133927312382347e-01,2.784704018556448113e-01,-3.264867606517190546e-01,-1.171454505759874865e+00,1.215613848121010587e+00,-2.992477659029338932e-01,-1.586895256895347606e+00,-8.135780965559458178e-01,4.966687588889825422e-01,6.460200033985520340e-01,1.813299837799749181e-01,-1.343870851892358997e+00,2.964709619534339202e-01,-5.487487000238086554e-02,1.317461517575104213e-01,-7.136123795121961100e-02,2.665000000000000000e+05
