"LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","MSSubClass20","MSSubClass30","MSSubClass40","MSSubClass45","MSSubClass50","MSSubClass60","MSSubClass70","MSSubClass75","MSSubClass80","MSSubClass85","MSSubClass90","MSSubClass120","MSSubClass160","MSSubClass180","MSSubClass190","AlleyNone","AlleyPave","SalePrice"
-1.61375782283126,-0.546406504500207,0.651256095779058,-0.517022653386024,1.18307139374782,1.12055174261346,0.347935588292824,1.00934488264096,-0.288553960470156,-0.355854650535793,0.584835728313365,0.391562568534312,-0.794890864438069,-0.120200538008602,-0.383389570734719,1.10743069712304,-0.240978466509052,0.789470016700575,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.318574108911216,0.600289249736739,0.306945347454803,0.31161787088171,0.715698774515657,0.620362433309023,0.231521969627578,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-0.858816134064648,0.89168807039228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.2428866186529
0.392313697561044,0.190674421599044,0.651256095779058,-0.517022653386024,0.984414999927141,0.781493274780989,-0.570554637923002,0.487527307037457,-0.288553960470156,-0.654587104771119,-0.258554992909081,-0.565529350301169,1.25766728834505,-0.120200538008602,0.617599270320417,1.10743069712304,-0.240978466509052,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,-0.318574108911216,-0.950900669936958,0.291516558103101,0.31161787088171,0.696990124268033,-0.751918199272585,-0.025058459295287,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-0.119068903542886,0.89168807039228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.3458345879053
-0.499273644835537,-0.521660142022768,-0.0718115086600481,2.17888118212682,-2.02854030635312,0.878367122733124,-0.570554637923002,-0.972684900323612,-0.288553960470156,-0.186120301538449,-1.30481537410125,-0.418085460102189,0.657477292776773,-0.120200538008602,0.227480045194366,-0.819683507644112,-0.240978466509052,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.933809821887902,-0.950900669936958,0.179106807112128,-1.02650592761034,-1.01952853595147,2.3915618544318,-0.704241947620518,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-0.119068903542886,-1.3671862779698,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11.6699292137799
0.213996229081727,-0.302249073902969,-0.794879113099154,-0.517022653386024,-0.273742160937143,-1.05910983630956,-0.570554637923002,0.833944016891884,-0.288553960470156,-0.794900833275591,-0.0397292922675813,-0.317202798387098,-0.794890864438069,-0.120200538008602,-0.904817217976368,1.10743069712304,-0.240978466509052,-1.02568939177634,1.22716489855019,0.163723018527333,-0.211381153187867,-0.933809821887902,-0.950900669936958,0.207760273051003,-1.02650592761034,-0.771638920170453,-0.751918199272585,-0.704241947620518,3.24032475814556,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-0.119068903542886,1.64464618651297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.7981044072039
-0.454694277715708,-0.212080141798942,-0.0718115086600481,-0.517022653386024,-1.03525833724974,0.733056350804922,-0.570554637923002,-0.121990701440587,-0.288553960470156,-0.0344909497674878,-0.26767273043581,0.0759809088101807,0.128302144012375,-0.120200538008602,0.151359220779527,-0.819683507644112,-0.240978466509052,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.318574108911216,2.15147916941044,0.157065679466839,-1.02650592761034,-1.08968597438006,-0.751918199272585,-0.704241947620518,1.40783849872747,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-0.119068903542886,-1.3671862779698,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11.8493977015914
-0.454694277715708,-0.200057617518406,-0.0718115086600481,2.17888118212682,-1.43257112489109,0.878367122733124,-0.570554637923002,-0.972684900323612,-0.288553960470156,0.128454025269963,-0.987973995047412,-1.144957971434,-0.794890864438069,-0.120200538008602,-1.51378381329508,-0.819683507644112,-0.240978466509052,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.933809821887902,-0.950900669936958,0.300333009161216,0.31161787088171,0.0515416907250039,0.0937896324346852,-0.704241947620518,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-0.488942518803767,1.64464618651297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.5702505315895
1.32848040707745,0.148595586617165,-0.794879113099154,1.2802465702892,-0.770383145488835,0.975240970685258,-0.570554637923002,-0.656963341975273,3.48036955017032,-0.894478318020699,-0.304143680542726,-0.105090535293829,-0.794890864438069,-0.120200538008602,-0.748769527925947,1.10743069712304,-0.240978466509052,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.318574108911216,-0.950900669936958,0.17469858158307,0.31161787088171,0.257336843448868,-0.751918199272585,-0.160895156960333,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-0.488942518803767,0.138729954271588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.8981878657609
0.659789900280018,0.0138431269728138,1.37432370021816,-0.517022653386024,1.05063379786737,0.926804046709191,1.06723516304016,1.49169726345092,2.68071308162982,2.34405306084863,4.89752557845625,1.20638406700236,-0.794890864438069,-0.120200538008602,0.21606192153214,1.10743069712304,-0.240978466509052,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,0.600289249736739,0.295924783632159,1.64974166937376,1.90369806523978,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,1.36042555750064,0.89168807039228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.5567295171433
0.124837494842069,0.0107373082003418,-0.794879113099154,-1.41565726522364,-0.240632761967031,-1.0106729123335,-0.105776451163187,-0.884984467449073,1.347952300729,1.9389537479083,1.52852156232983,1.46247082366374,-0.794890864438069,-0.120200538008602,0.404460961958867,-0.819683507644112,3.9474567847197,0.789470016700575,-0.761359798323593,3.84119389621818,4.32709654761045,2.14236874299553,-0.950900669936958,0.29372067086763,-1.02650592761034,-0.565843767446589,0.484730045205027,-0.704241947620518,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,1.73029917276152,-0.614228161849104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.6868787720937
1.32848040707745,0.148595586617165,-0.794879113099154,1.2802465702892,-0.770383145488835,0.975240970685258,-0.570554637923002,-0.656963341975273,3.48036955017032,-0.894478318020699,-0.304143680542726,-0.105090535293829,-0.794890864438069,-0.120200538008602,-0.748769527925947,1.10743069712304,-0.240978466509052,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.318574108911216,-0.950900669936958,0.17469858158307,0.31161787088171,0.257336843448868,-0.751918199272585,-0.160895156960333,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-0.488942518803767,0.138729954271588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.8981878657609
